0.181,7786.78,140214,-16657.3,25093.8,-12458.8,4947.79,-4947.79,0
0.182,3936.02,142907,-18374.1,26169.6,-13249.1,5740.65,-5740.65,0
0.183,-29.9643,145570,-20077,27216.4,-14017.8,6504.55,-6504.55,0
0.184,-4112.96,148189,-21762.8,28228.5,-14762.7,7235.43,-7235.43,0
0.185,-8313.77,150749,-23428.1,29200.3,-15481.2,7929.35,-7929.35,0
0.186,-12632.2,153234,-25069.4,30126.3,-16171.1,8582.49,-8582.49,0
0.187,-17067.1,155629,-26683,31001.2,-16829.9,9191.26,-9191.26,0
0.188,-21616.1,157919,-28265.2,31819.7,-17455.2,9752.35,-9752.35,0
0.189,-26275.9,160087,-29812.6,32577.1,-18045,10262.8,-10262.8,0
0.19,-31042.4,162119,-31321.4,33268.8,-18597.2,10720,-10720,0
0.191,-35910.2,163999,-32788.3,33890.8,-19110,11121.9,-11121.9,0
0.192,-40873.2,165713,-34210.1,34439.6,-19581.8,11466.8,-11466.8,0
0.193,-45924.5,167247,-35583.9,34912.3,-20011.3,11753.7,-11753.7,0
0.194,-51056.3,168589,-36907,35306.5,-20397.6,11982.1,-11982.1,0
0.195,-56260.3,169727,-38177.4,35620.5,-20740,12151.9,-12151.9,0
0.196,-61527.7,170651,-39393.2,35853.4,-21038,12263.8,-12263.8,0
0.197,-66849.2,171352,-40552.9,36004.8,-21291.8,12319,-12319,0
0.198,-72215.4,171823,-41655.9,36075,-21501.7,12319.1,-12319.1,0
0.199,-77616.4,172056,-42701.5,36064.8,-21668.5,12266.4,-12266.4,0
0.2,-83042.5,172046,-43689.9,35975.7,-21793,12163.4,-12163.4,0
0.201,-88484,171791,-44621.6,35809.9,-21876.9,12013.2,-12013.2,0
0.202,-93931.3,171287,-45497.5,35569.6,-21921.5,11819.1,-11819.1,0
0.203,-99375,170533,-46319.2,35257.9,-21929.1,11584.7,-11584.7,0
0.204,-104806,169530,-47088.2,34877.9,-21901.5,11313.9,-11313.9,0
0.205,-110215,168277,-47806.8,34433.2,-21841.4,11010.5,-11010.5,0
0.206,-115595,166778,-48477.3,33927.3,-21751,10678.5,-10678.5,0
0.207,-120936,165034,-49102.4,33364.1,-21633.2,10322,-10322,0
0.208,-126232,163049,-49685,32747.5,-21490.7,9944.79,-9944.79,0
0.209,-131476,160827,-50227.9,32081.2,-21326.2,9550.75,-9550.75,0
0.21,-136659,158372,-50734.4,31369.1,-21142.7,9143.51,-9143.51,0
0.211,-141777,155690,-51207.6,30614.7,-20942.9,8726.53,-8726.53,0
0.212,-146824,152785,-51650.6,29821.6,-20729.6,8303.02,-8303.02,0
