0,3,0,0
0.01,2.99993,0,0
0.02,2.9997,0,0
0.03,2.99933,0,0
0.04,2.9988,0,0
0.05,2.99813,0,0
0.06,2.9973,0,0
0.07,2.99633,0,0
0.08,2.9952,0,0
0.09,2.99393,0,0
0.1,2.99251,0,0
0.11,2.99094,0,0
0.12,2.98922,0,0
0.13,2.98736,0,0
0.14,2.98534,0,0
0.15,2.98318,0,0
0.16,2.98087,0,0
0.17,2.97842,0,0
0.18,2.97581,0,0
0.19,2.97307,0,0
0.2,2.97017,0,0
0.21,2.96714,0,0
0.22,2.96395,0,0
0.23,2.96063,0,0
0.24,2.95716,0,0
0.25,2.95355,0,0
0.26,2.9498,0,0
0.27,2.9459,0,0
0.28,2.94187,0,0
0.29,2.93769,0,0
0.3,2.93338,0,0
0.31,2.92893,0,0
0.32,2.92434,0,0
0.33,2.91961,0,0
0.34,2.91475,0,0
0.35,2.90976,0,0
0.36,2.90462,0,0
0.37,2.89936,0,0
0.38,2.89396,0,0
0.39,2.88844,0,0
0.4,2.88278,0,0
0.41,2.87699,0,0
0.42,2.87108,0,0
0.43,2.86503,0,0
0.44,2.85886,0,0
0.45,2.85257,0,0
0.46,2.84615,0,0
0.47,2.83961,0,0
0.48,2.83295,0,0
0.49,2.82617,0,0
0.5,2.81926,0,0
0.51,2.81224,0,0
0.52,2.80511,0,0
0.53,2.79785,0,0
0.54,2.79049,0,0
0.55,2.78301,0,0
0.56,2.77542,0,0
0.57,2.76772,0,0
0.58,2.75991,0,0
0.59,2.752,0,0
0.6,2.74397,0,0
0.61,2.73585,0,0
0.62,2.72762,0,0
0.63,2.71928,0,0
0.64,2.71085,0,0
0.65,2.70232,0,0
0.66,2.69369,0,0
0.67,2.68497,0,0
0.68,2.67615,0,0
0.69,2.66724,0,0
0.7,2.65824,0,0
0.71,2.64916,0,0
0.72,2.63998,0,0
0.73,2.63072,0,0
0.74,2.62137,0,0
0.75,2.61194,0,0
0.76,2.60243,0,0
0.77,2.59284,0,0
0.78,2.58318,0,0
0.79,2.57344,0,0
0.8,2.56362,0,0
0.81,2.55374,0,0
0.82,2.54378,0,0
0.83,2.53375,0,0
0.84,2.52366,0,0
0.85,2.51351,0,0
0.86,2.50329,0,0
0.87,2.49301,0,0
0.88,2.48267,0,0
0.89,2.47227,0,0
0.9,2.46182,0,0
0.91,2.45131,0,0
0.92,2.44075,0,0
0.93,2.43015,0,0
0.94,2.41949,0,0
0.95,2.40879,0,0
0.96,2.39804,0,0
0.97,2.38725,0,0
0.98,2.37643,0,0
0.99,2.36556,0,0
1,2.35466,0,0
1.01,2.34372,0,0
1.02,2.33275,0,0
1.03,2.32175,0,0
1.04,2.31072,0,0
1.05,2.29966,0,0
1.06,2.28858,0,0
1.07,2.27747,0,0
1.08,2.26636,0,0
1.09,2.25522,0,0
1.1,2.24406,0,0
1.11,2.23288,0,0
1.12,2.22169,0,0
1.13,2.21048,0,0
1.14,2.19927,0,0
1.15,2.18805,0,0
1.16,2.17683,0,0
1.17,2.1656,0,0
1.18,2.15437,0,0
1.19,2.14313,0,0
1.2,2.1319,0,0
1.21,2.12068,0,0
1.22,2.10945,0,0
1.23,2.09824,0,0
1.24,2.08703,0,0
1.25,2.07584,0,0
1.26,2.06465,0,0
1.27,2.05348,0,0
1.28,2.04233,0,0
1.29,2.03119,0,0
1.3,2.02008,0,0
1.31,2.00898,0,0
1.32,1.99791,0,0
1.33,1.98686,0,0
1.34,1.97584,0,0
1.35,1.96484,0,0
1.36,1.95387,0,0
1.37,1.94294,0,0
1.38,1.93203,0,0
1.39,1.92116,0,0
1.4,1.91033,0,0
1.41,1.89953,0,0
1.42,1.88877,0,0
1.43,1.87805,0,0
1.44,1.86737,0,0
1.45,1.85673,0,0
1.46,1.84614,0,0
1.47,1.83559,0,0
1.48,1.82508,0,0
1.49,1.81463,0,0
1.5,1.80422,0,0
1.51,1.79386,0,0
1.52,1.78356,0,0
1.53,1.7733,0,0
1.54,1.7631,0,0
1.55,1.75296,0,0
1.56,1.74287,0,0
1.57,1.73283,0,0
1.58,1.72286,0,0
1.59,1.71294,0,0
1.6,1.70308,0,0
1.61,1.69329,0,0
1.62,1.68355,0,0
1.63,1.67388,0,0
1.64,1.66427,0,0
1.65,1.65474,0,0
1.66,1.64525,0,0
1.67,1.63584,0,0
1.68,1.62649,0,0
1.69,1.61721,0,0
1.7,1.60799,0,0
1.71,1.59884,0,0
1.72,1.58977,0,0
1.73,1.58076,0,0
1.74,1.57182,0,0
1.75,1.56295,0,0
1.76,1.55415,0,0
1.77,1.54543,0,0
1.78,1.53677,0,0
1.79,1.52819,0,0
1.8,1.51969,0,0
1.81,1.51125,0,0
1.82,1.50289,0,0
1.83,1.4946,0,0
1.84,1.48639,0,0
1.85,1.47825,0,0
1.86,1.47018,0,0
1.87,1.46219,0,0
1.88,1.45428,0,0
1.89,1.44644,0,0
1.9,1.43867,0,0
1.91,1.43098,0,0
1.92,1.42337,0,0
1.93,1.41583,0,0
1.94,1.40837,0,0
1.95,1.40098,0,0
1.96,1.39367,0,0
1.97,1.38644,0,0
1.98,1.37928,0,0
1.99,1.3722,0,0
2,1.36519,0,0
2.01,1.35826,0,0
2.02,1.35141,0,0
2.03,1.34463,0,0
2.04,1.33792,0,0
2.05,1.33129,0,0
2.06,1.32474,0,0
2.07,1.31826,0,0
2.08,1.31186,0,0
2.09,1.30553,0,0
2.1,1.29928,0,0
2.11,1.2931,0,0
2.12,1.28699,0,0
2.13,1.28096,0,0
2.14,1.275,0,0
2.15,1.26912,0,0
2.16,1.26331,0,0
2.17,1.25757,0,0
2.18,1.25191,0,0
2.19,1.24632,0,0
2.2,1.2408,0,0
2.21,1.23535,0,0
2.22,1.22997,0,0
2.23,1.22467,0,0
2.24,1.21943,0,0
2.25,1.21427,0,0
2.26,1.20918,0,0
2.27,1.20416,0,0
2.28,1.1992,0,0
2.29,1.19432,0,0
2.3,1.18951,0,0
2.31,1.18476,0,0
2.32,1.18008,0,0
2.33,1.17547,0,0
2.34,1.17093,0,0
2.35,1.16646,0,0
2.36,1.16205,0,0
2.37,1.15771,0,0
2.38,1.15344,0,0
2.39,1.14923,0,0
2.4,1.14509,0,0
2.41,1.14102,0,0
2.42,1.13701,0,0
2.43,1.13306,0,0
2.44,1.12918,0,0
2.45,1.12536,0,0
2.46,1.1216,0,0
2.47,1.11791,0,0
2.48,1.11428,0,0
2.49,1.11072,0,0
2.5,1.10722,0,0
2.51,1.10377,0,0
2.52,1.10039,0,0
2.53,1.09708,0,0
2.54,1.09382,0,0
2.55,1.09062,0,0
2.56,1.08749,0,0
2.57,1.08441,0,0
2.58,1.08139,0,0
2.59,1.07843,0,0
2.6,1.07554,0,0
2.61,1.0727,0,0
2.62,1.06991,0,0
2.63,1.06719,0,0
2.64,1.06453,0,0
2.65,1.06192,0,0
2.66,1.05937,0,0
2.67,1.05687,0,0
2.68,1.05444,0,0
2.69,1.05206,0,0
2.7,1.04973,0,0
2.71,1.04746,0,0
2.72,1.04525,0,0
2.73,1.04309,0,0
2.74,1.04099,0,0
2.75,1.03894,0,0
2.76,1.03695,0,0
2.77,1.03501,0,0
2.78,1.03313,0,0
2.79,1.0313,0,0
2.8,1.02952,0,0
2.81,1.0278,0,0
2.82,1.02613,0,0
2.83,1.02452,0,0
2.84,1.02295,0,0
2.85,1.02144,0,0
2.86,1.01999,0,0
2.87,1.01858,0,0
2.88,1.01723,0,0
2.89,1.01593,0,0
2.9,1.01468,0,0
2.91,1.01348,0,0
2.92,1.01234,0,0
2.93,1.01125,0,0
2.94,1.0102,0,0
2.95,1.00921,0,0
2.96,1.00827,0,0
2.97,1.00738,0,0
2.98,1.00655,0,0
2.99,1.00576,0,0
3,1.00502,0,0
3.01,1.00434,0,0
3.02,1.0037,0,0
3.03,1.00312,0,0
3.04,1.00258,0,0
3.05,1.0021,0,0
3.06,1.00167,0,0
3.07,1.00128,0,0
3.08,1.00095,0,0
3.09,1.00067,0,0
3.1,1.00043,0,0
3.11,1.00025,0,0
3.12,1.00012,0,0
3.13,1.00003,0,0
3.14,1,0,0
3.15,1.00002,0,0
3.16,1.00009,0,0
3.17,1.0002,0,0
3.18,1.00037,0,0
3.19,1.00059,0,0
3.2,1.00085,0,0
3.21,1.00117,0,0
3.22,1.00154,0,0
3.23,1.00196,0,0
3.24,1.00242,0,0
3.25,1.00294,0,0
3.26,1.00351,0,0
3.27,1.00413,0,0
3.28,1.0048,0,0
3.29,1.00552,0,0
3.3,1.00629,0,0
3.31,1.00711,0,0
3.32,1.00798,0,0
3.33,1.00891,0,0
3.34,1.00988,0,0
3.35,1.01091,0,0
3.36,1.01198,0,0
3.37,1.01311,0,0
3.38,1.01429,0,0
3.39,1.01553,0,0
3.4,1.01681,0,0
3.41,1.01814,0,0
3.42,1.01953,0,0
3.43,1.02097,0,0
3.44,1.02247,0,0
3.45,1.02401,0,0
3.46,1.02561,0,0
3.47,1.02726,0,0
