1.64,-0.85522,2.53909
1.65,-0.289141,2.54875
1.66,-0.0226847,2.54999
1.67,-0.0559385,2.54995
1.68,-0.388897,2.54774
1.69,-1.02142,2.53444
1.7,-1.95282,2.49308
1.71,-3.18106,2.39874
1.72,-4.70158,2.21869
1.73,-6.50582,1.91269
1.74,-8.57933,1.43365
1.75,-10.8997,0.728655
1.76,-13.4344,-0.259481
1.77,-16.1383,-1.58994
1.78,-18.9519,-3.32085
1.79,-21.7997,-5.50544
1.8,-24.5895,-8.18728
1.81,-27.213,-11.3949
1.82,-29.5476,-15.1362
1.83,-31.4606,-19.3924
1.84,-32.8153,-24.1133
1.85,-33.4787,-29.2135
1.86,-33.3316,-34.5713
1.87,-32.279,-40.0299
1.88,-30.2615,-45.403
1.89,-27.2643,-50.4835
1.9,-23.325,-55.0555
1.91,-18.5363,-58.9094
1.92,-13.0449,-61.8579
1.93,-7.04443,-63.7515
1.94,-0.764211,-64.4913
1.95,5.54656,-64.038
1.96,11.6365,-62.4157
1.97,17.27,-59.7095
1.98,22.2434,-56.058
1.99,26.3981,-51.6405
2,29.6279,-46.6629
2.01,31.8822,-41.3408
2.02,33.1635,-35.8848
2.03,33.5214,-30.4871
2.04,33.0433,-25.3123
2.05,31.8435,-20.4908
2.06,30.0525,-16.1167
2.07,27.8072,-12.2484
2.08,25.2417,-8.9119
2.09,22.4815,-6.1052
2.1,19.6386,-3.80423
2.11,16.8092,-1.96852
2.12,14.0728,-0.546708
2.13,11.4927,0.518534
2.14,9.11726,1.28645
2.15,6.98183,1.81493
2.16,5.11108,2.1581
2.17,3.52118,2.36457
2.18,2.22192,2.47629
2.19,1.2187,2.52784
2.2,0.514012,2.54606
2.21,0.108801,2.54982
2.22,0.00328317,2.55
2.23,0.197477,2.54942
2.24,0.691336,2.54287
2.25,1.4845,2.51712
2.26,2.57568,2.45091
2.27,3.96165,2.3151
2.28,5.63592,2.07287
2.29,7.58701,1.68021
2.3,9.79646,1.08673
2.31,12.2367,0.236994
2.32,14.8687,-0.927593
2.33,17.6399,-2.46608
2.34,20.4823,-4.43449
2.35,23.3116,-6.8815
2.36,26.0265,-9.84333
2.37,28.5108,-13.3381
2.38,30.6359,-17.3601
2.39,32.2661,-21.8741
2.4,33.2655,-26.8116
2.41,33.5073,-32.0676
2.42,32.8837,-37.501
2.43,31.3178,-42.9385
2.44,28.7729,-48.1812
2.45,25.2617,-53.0154
2.46,20.8512,-57.2268
2.47,15.6637,-60.6158
2.48,9.87227,-63.0136
2.49,3.69141,-64.2962
2.5,-2.63678,-64.3962
2.51,-8.85963,-63.3082
2.52,-14.7321,-61.0897
2.53,-20.0339,-57.8558
2.54,-24.5842,-53.7686
2.55,-28.252,-49.0238
2.56,-30.9607,-43.8343
2.57,-32.6891,-38.415
2.58,-33.4658,-32.968
2.59,-33.3619,-27.6716
2.6,-32.4807,-22.6726
2.61,-30.9467,-18.0819
2.62,-28.8947,-13.9743
2.63,-26.4612,-10.3903
2.64,-23.7764,-7.34002
2.65,-20.9588,-4.80905
2.66,-18.1122,-2.76375
2.67,-15.3239,-1.15716
2.68,-12.6646,0.0658563
2.69,-10.1892,0.9641
2.7,-7.93898,1.59644
2.71,-5.9432,2.01901
2.72,-4.22169,2.28313
2.73,-2.78695,2.43396
2.74,-1.64619,2.50956
2.75,-0.803076,2.54038
2.76,-0.259137,2.549
2.77,-0.0148373,2.55
2.78,-0.0702478,2.54993
2.79,-0.42536,2.5473
2.8,-1.08001,2.5326
2.81,-2.03345,2.48828
2.82,-3.28349,2.38882
2.83,-4.82534,2.20093
2.84,-6.65007,1.88383
2.85,-8.74271,1.38997
2.86,-11.0802,0.666048
2.87,-13.6291,-0.345356
2.88,-16.3433,-1.70346
2.89,-19.1622,-3.46617
2.9,-22.0091,-5.68617
2.91,-24.7906,-8.40612
2.92,-27.3971,-11.6533
2.93,-29.7051,-15.4336
2.94,-31.5816,-19.7263
2.95,-32.8896,-24.4785
2.96,-33.4969,-29.6024
2.97,-33.2858,-34.9734
2.98,-32.1634,-40.4324
2.99,-30.0734,-45.7912
3,-27.0047,-50.8415
3.01,-22.9987,-55.3674
3.02,-18.1524,-59.1605
3.03,-12.6162,-62.0356
3.04,-6.58685,-63.8466
3.05,-0.295694,-64.4988
3.06,6.00729,-63.9575
3.07,12.0712,-62.2515
3.08,17.6624,-59.4701
3.09,22.5802,-55.7553
3.1,26.6695,-51.2892
3.11,29.8283,-46.2787
3.12,32.0099,-40.9397
3.13,33.2208,-35.4816
3.14,33.5135,-30.0952
3.15,32.9778,-24.9425
3.16,31.7297,-20.1512
3.17,29.9005,-15.8129
3.18,27.627,-11.9835
3.19,25.0429,-8.68647
3.2,22.273,-5.91821
3.21,19.428,-3.65318
3.22,16.6029,-1.84991
3.23,13.8761,-0.456471
3.24,11.3096,0.584765
3.25,8.95084,1.33303
3.26,6.83424,1.84602
3.27,4.98378,2.1775
3.28,3.41508,2.37561
3.29,2.13757,2.48179
3.3,1.15634,2.53005
3.31,0.473767,2.54665
3.32,0.0907009,2.54988
3.33,0.00733183,2.55
3.34,0.223674,2.54925
3.35,0.739671,2.54184
3.36,1.55492,2.51392
3.37,2.66802,2.44367
3.38,4.07558,2.30135
3.39,5.77077,2.0496
3.4,7.74168,1.6439
3.41,9.96927,1.03344
3.42,12.4252,0.162466
3.43,15.0695,-1.02774
3.44,17.8484,-2.59613
3.45,20.693,-4.59836
3.46,23.5174,-7.08236
3.47,26.2195,-10.0832
3.48,28.6818,-13.6175
3.49,30.7751,-17.6775
3.5,32.3632,-22.2257
3.51,33.3108,-27.1907
3.52,33.4919,-32.4651
3.53,32.801,-37.9051
3.54,31.1633,-43.3353
3.55,28.5459,-48.5551
3.56,24.9653,-53.3506
3.57,20.4925,-57.5078
3.58,15.2539,-60.8288
3.59,9.42588,-63.1477
3.6,3.22562,-64.3446
3.61,-3.10345,-64.3561
3.62,-9.30858,-63.1819
3.63,-15.146,-60.8837
3.64,-20.3978,-57.5806
3.65,-24.8868,-53.4378
3.66,-28.4856,-48.6527
3.67,-31.122,-43.439
3.68,-32.7784,-38.011
3.69,-33.4871,-32.5694
3.7,-33.322,-27.2904
3.71,-32.3881,-22.3182
3.72,-30.8111,-17.7611
3.73,-28.7263,-13.6912
3.74,-26.2698,-10.1466
3.75,-23.5713,-7.13548
3.76,-20.7482,-4.64175
3.77,-17.9032,-2.63062
3.78,-15.1222,-1.05433
3.79,-12.4747,0.142638
3.8,-10.0148,1.01923
3.81,-7.78246,1.6342
3.82,-5.80637,2.04336
3.83,-4.10571,2.29765
3.84,-2.6925,2.44171
3.85,-1.57366,2.51305
3.86,-0.752621,2.54155
3.87,-0.230823,2.54921
3.88,-0.00867655,2.55
3.89,-0.0862412,2.54989
3.9,-0.463504,2.5468
3.91,-1.14028,2.5306
3.92,-2.11574,2.48317
3.93,-3.38755,2.37842
3.94,-4.95069,2.18245
3.95,-6.79581,1.854
3.96,-8.90746,1.34502
3.97,-11.2619,0.601847
3.98,-13.8247,-0.433153
3.99,-16.5489,-1.81922
4,-19.3728,-3.61402
4.01,-22.2182,-5.86967
4.02,-24.9907,-8.62789
4.03,-27.5795,-11.9145
4.04,-29.8603,-15.7338
4.05,-31.6994,-20.0627
4.06,-32.96,-24.8459
4.07,-33.5107,-29.9927
4.08,-33.2349,-35.3761
4.09,-32.0425,-40.8344
4.1,-29.8799,-46.1777
4.11,-26.7398,-51.1967
4.12,-22.6677,-55.6753
4.13,-17.7646,-59.4065
4.14,-12.1847,-62.2074
4.15,-6.12779,-63.9353
4.16,0.17292,-64.4996
4.17,6.46671,-63.8705
4.18,12.5034,-62.0812
4.19,18.0512,-59.2254
4.2,22.9124,-55.4485
4.21,26.9358,-50.9348
4.22,30.0232,-45.8927
4.23,32.1323,-40.5378
4.24,33.2729,-35.0789
4.25,33.501,-29.7046
4.26,32.9084,-24.5746
4.27,31.6127,-19.8142
4.28,29.746,-15.512
4.29,27.445,-11.7214
4.3,24.8431,-8.46394
4.31,22.064,-5.73398
4.32,19.2174,-3.50467
4.33,16.3971,-1.73357
4.34,13.6802,-0.368175
4.35,11.1277,0.649379
4.36,8.78574,1.37832
4.37,6.68811,1.87611
4.38,4.85803,2.19616
4.39,3.3106,2.38614
4.4,2.05485,2.48697
4.41,1.09565,2.53209
4.42,0.435197,2.54718
4.43,0.0742817,2.54992
4.44,0.0130671,2.55
4.45,0.251563,2.54906
4.46,0.789701,2.5407
4.47,1.62703,2.5105
4.48,2.76205,2.43603
4.49,4.19115,2.28699
4.5,5.90721,2.02547
4.51,7.89784,1.60644
4.52,10.1434,0.978682
4.53,12.6148,0.0861413
4.54,15.2709,-1.12994
4.55,18.0573,-2.72854
4.56,20.9036,-4.76485
4.57,23.7227,-7.28603
4.58,26.4112,-10.326
4.59,28.8508,-13.8997
4.6,30.9114,-17.9975
4.61,32.4569,-22.5794
4.62,33.3519,-27.5714
4.63,33.4719,-32.8634
4.64,32.7131,-38.3091
4.65,31.0037,-43.7308
4.66,28.3139,-48.9267
4.67,24.6642,-53.6822
4.68,20.1299,-57.7841
4.69,14.841,-61.0363
4.7,8.97767,-63.2758
4.71,2.75931,-64.3865
4.72,-3.56927,-64.3097
4.73,-9.75537,-63.0495
4.74,-15.5565,-60.6724
4.75,-20.7576,-57.3011
4.76,-25.1845,-53.1038
4.77,-28.7139,-48.2796
4.78,-31.2779,-43.0428
4.79,-32.8626,-37.6071
4.8,-33.5038,-32.1718
4.81,-33.2779,-26.9109
4.82,-32.292,-21.9661
4.83,-30.6728,-17.443
4.84,-28.5559,-13.411
4.85,-26.0773,-9.90587
4.86,-23.3656,-6.93382
4.87,-20.5376,-4.47713
4.88,-17.6946,-2.49988
4.89,-14.9213,-0.953592
4.9,-12.286,0.217673
4.91,-9.84161,1.07294
4.92,-7.62737,1.67084
4.93,-5.67107,2.06688
4.94,-3.9913,2.31158
4.95,-2.59966,2.44906
4.96,-1.50272,2.51631
4.97,-0.703759,2.54262
4.98,-0.204088,2.54938
4.99,-0.00407976,2.55
5,-0.103783,2.54984
5.01,-0.50318,2.54623
