0.41,8.43484,-13.6883,0.720295,-4.7583
0.42,9.19408,-14.5211,1.39163,-4.9623
0.43,9.81739,-15.4005,1.99046,-5.15537
0.44,10.271,-16.3029,2.4907,-5.32624
0.45,10.5295,-17.2012,2.87151,-5.46455
0.46,10.5802,-18.067,3.12046,-5.56236
0.47,10.4258,-18.8741,3.23599,-5.61554
0.48,10.0848,-19.6016,3.22834,-5.62473
0.49,9.59018,-20.2362,3.11884,-5.59575
0.5,8.98567,-20.7739,2.93749,-5.5392
0.51,8.32098,-21.2196,2.71945,-5.46963
0.52,7.64687,-21.5858,2.50118,-5.40426
0.53,7.0109,-21.8906,2.31696,-5.36164
0.54,6.45433,-22.1546,2.19604,-5.36042
0.55,6.01031,-22.3992,2.1607,-5.41821
0.56,5.70296,-22.6436,2.22508,-5.55059
0.57,5.5471,-22.9034,2.39454,-5.77017
0.58,5.54823,-23.1889,2.66534,-6.08549
0.59,5.7025,-23.5038,3.02457,-6.49983
0.6,5.99668,-23.8445,3.45035,-7.00989
0.61,6.40823,-24.1993,3.91258,-7.60449
0.62,6.90584,-24.5494,4.37438,-8.26378
0.63,7.45075,-24.8697,4.79469,-8.95913
0.64,7.99936,-25.1317,5.13199,-9.65449
0.65,8.50706,-25.3071,5.34899,-10.3092
0.66,8.93297,-25.3725,5.4175,-10.8825
0.67,9.24482,-25.3131,5.3225,-11.3383
0.68,9.42281,-25.1264,5.06429,-11.6506
0.69,9.46145,-24.8224,4.65817,-11.8063
0.7,9.36898,-24.4231,4.13159,-11.8067
0.71,9.16461,-23.9589,3.51967,-11.6665
0.72,8.87448,-23.4652,2.8602,-11.4103
0.73,8.52728,-22.9783,2.18922,-11.0695
0.74,8.15054,-22.5324,1.53787,-10.6778
0.75,7.76788,-22.1577,0.930621,-10.2688
0.76,7.39756,-21.8792,0.384865,-9.87333
0.77,7.0518,-21.7168,-0.0886974,-9.51843
0.78,6.73699,-21.6856,-0.485133,-9.22691
0.79,6.45407,-21.7961,-0.804186,-9.01713
0.8,6.1992,-22.0548,-1.04922,-8.90317
0.81,5.96432,-22.4645,-1.22631,-8.89493
0.82,5.73771,-23.0243,-1.34352,-8.99811
0.83,5.50443,-23.7289,-1.41034,-9.21404
0.84,5.24678,-24.5681,-1.43734,-9.53925
0.85,4.94478,-25.5258,-1.43582,-9.9648
0.86,4.57692,-26.5784,-1.4176,-10.4756
0.87,4.12123,-27.6944,-1.39476,-11.0497
0.88,3.5569,-28.8328,-1.37922,-11.6581
0.89,2.86638,-29.9441,-1.38227,-12.2649
0.9,2.03797,-30.9716,-1.41384,-12.8294
0.91,1.06859,-31.855,-1.48167,-13.3085
0.92,-0.033947,-32.5362,-1.59043,-13.6612
0.93,-1.24973,-32.9665,-1.741,-13.8542
0.94,-2.54731,-33.1137,-1.93019,-13.8671
0.95,-3.88636,-32.9681,-2.15101,-13.6966
0.96,-5.22196,-32.5455,-2.39372,-13.3579
0.97,-6.50987,-31.8856,-2.64725,-12.8835
0.98,-7.71127,-31.0474,-2.901,-12.319
0.99,-8.79628,-30.1014,-3.1464,-11.7171
1,-9.74545,-29.1211,-3.3781,-11.1311
1.01,-10.5494,-28.1752,-3.59451,-10.6095
1.02,-11.2072,-27.322,-3.79773,-10.1909
1.03,-11.7239,-26.6054,-3.99302,-9.90185
1.04,-12.1079,-26.0521,-4.18781,-9.75459
1.05,-12.369,-25.6711,-4.39047,-9.74664
1.06,-12.5169,-25.4537,-4.6089,-9.8607
1.07,-12.5602,-25.3738,-4.84901,-10.0656
1.08,-12.5062,-25.3906,-5.11338,-10.3181
1.09,-12.3619,-25.4518,-5.40013,-10.5666
1.1,-12.1345,-25.499,-5.70241,-10.756
1.11,-11.8322,-25.4743,-6.00874,-10.8338
1.12,-11.4658,-25.3276,-6.30421,-10.7573
1.13,-11.048,-25.0232,-6.57256,-10.4986
1.14,-10.5939,-24.5441,-6.79853,-10.0486
1.15,-10.1191,-23.8929,-6.97008,-9.41693
1.16,-9.6395,-23.0894,-7.07993,-8.62911
1.17,-9.16919,-22.1665,-7.12616,-7.72173
1.18,-8.72014,-21.1636,-7.11179,-6.73672
1.19,-8.30158,-20.1221,-7.04387,-5.71621
1.2,-7.92008,-19.0806,-6.93214,-4.69866
1.21,-7.57991,-18.0726,-6.78776,-3.71667
1.22,-7.2835,-17.1249,-6.62223,-2.79606
1.23,-7.032,-16.2583,-6.4466,-1.95609
1.24,-6.82577,-15.4875,-6.271,-1.21026
1.25,-6.66473,-14.8222,-6.10432,-0.567293
1.26,-6.5487,-14.2686,-5.95414,-0.0322743
1.27,-6.47758,-13.8296,-5.8267,0.392412
1.28,-6.45149,-13.506,-5.72697,0.706293
1.29,-6.47084,-13.2972,-5.65869,0.910224
1.3,-6.53631,-13.2011,-5.62442,1.006
1.31,-6.64889,-13.2146,-5.62559,0.99617
1.32,-6.80975,-13.3335,-5.66247,0.883975
1.33,-7.02018,-13.5525,-5.73417,0.673496
1.34,-7.28138,-13.8645,-5.83855,0.369903
1.35,-7.59427,-14.2608,-5.97215,-0.0201586
1.36,-7.95916,-14.7299,-6.13012,-0.488082
1.37,-8.37542,-15.2578,-6.30615,-1.02277
1.38,-8.84104,-15.8269,-6.49252,-1.61015
1.39,-9.35215,-16.4163,-6.68014,-2.23278
1.4,-9.90265,-17.002,-6.85894,-2.86983
1.41,-10.4838,-17.5576,-7.01836,-3.49748
1.42,-11.0844,-18.0558,-7.14808,-4.09003
1.43,-11.6905,-18.4711,-7.23906,-4.62164
1.44,-12.287,-18.7825,-7.28457,-5.0689
1.45,-12.858,-18.9766,-7.28124,-5.41365
1.46,-13.3884,-19.0506,-7.22977,-5.64575
1.47,-13.8658,-19.0138,-7.13512,-5.76521
1.48,-14.2812,-18.8881,-7.00612,-5.78293
1.49,-14.6295,-18.7059,-6.85444,-5.71999
1.5,-14.9098,-18.5073,-6.69319,-5.60543
1.51,-15.1238,-18.3357,-6.53535,-5.47295
1.52,-15.2749,-18.2335,-6.3924,-5.35719
1.53,-15.3666,-18.238,-6.27326,-5.29015
1.54,-15.4007,-18.3784,-6.18368,-5.29818
1.55,-15.3764,-18.6731,-6.126,-5.39972
1.56,-15.29,-19.1286,-6.09936,-5.60382
1.57,-15.1348,-19.7383,-6.09998,-5.90942
1.58,-14.9019,-20.4832,-6.12174,-6.30525
1.59,-14.5816,-21.3318,-6.15683,-6.77054
1.6,-14.1655,-22.2425,-6.19646,-7.27647
1.61,-13.6478,-23.166,-6.23177,-7.78858
1.62,-13.028,-24.0497,-6.25461,-8.27008
1.63,-12.3116,-24.8424,-6.25844,-8.6857
1.64,-11.5108,-25.4998,-6.23895,-9.00577
1.65,-10.6441,-25.989,-6.19446,-9.20968
1.66,-9.73412,-26.2916,-6.1259,-9.28816
1.67,-8.80551,-26.4053,-6.0365,-9.24386
1.68,-7.88236,-26.3426,-5.93108,-9.09037
1.69,-6.98591,-26.1279,-5.81526,-8.84982
1.7,-6.13292,-25.7941,-5.69455,-8.5499
1.71,-5.33498,-25.3782,-5.57367,-8.22073
1.72,-4.59846,-24.918,-5.45598,-7.89225
1.73,-3.92507,-24.4494,-5.34317,-7.59224
1.74,-3.31275,-24.0048,-5.23511,-7.34516
1.75,-2.75663,-23.6122,-5.12982,-7.17155
1.76,-2.24993,-23.295,-5.02361,-7.08787
1.77,-1.78482,-23.0721,-4.91122,-7.10668
1.78,-1.35312,-22.9584,-4.78602,-7.23674
1.79,-0.946848,-22.9651,-4.64031,-7.48321
1.8,-0.558751,-23.0997,-4.46558,-7.84759
1.81,-0.182772,-23.3661,-4.25291,-8.32746
1.82,0.185468,-23.7641,-3.99355,-8.91609
1.83,0.548175,-24.2889,-3.67952,-9.60168
1.84,0.904889,-24.9302,-3.30455,-10.3666
1.85,1.25204,-25.6712,-2.8651,-11.1867
1.86,1.58267,-26.4879,-2.36164,-12.0307
1.87,1.88648,-27.3481,-1.79982,-12.8602
1.88,2.15044,-28.2127,-1.1915,-13.6315
1.89,2.36004,-29.0371,-0.555148,-14.2975
1.9,2.5014,-29.7748,0.0847533,-14.8129
1.91,2.56391,-30.3827,0.699629,-15.1391
1.92,2.54312,-30.8267,1.26003,-15.2507
1.93,2.4431,-31.0877,1.73976,-15.1402
1.94,2.27762,-31.165,2.12004,-14.8206
1.95,2.06978,-31.0768,2.39272,-14.3246
1.96,1.84998,-30.8569,2.56154,-13.6996
1.97,1.65285,-30.5496,2.64144,-13.0016
1.98,1.51383,-30.2021,2.65597,-12.2875
1.99,1.46609,-29.8582,2.63367,-11.6089
2,1.53811,-29.5532,2.60439,-11.0075
2.01,1.75217,-29.3106,2.59578,-10.5127
2.02,2.12318,-29.1402,2.6307,-10.1411
2.03,2.65795,-29.0388,2.72523,-9.89673
2.04,3.35435,-28.9904,2.88728,-9.77277
2.05,4.20047,-28.9681,3.11586,-9.75251
2.06,5.17382,-28.9364,3.40071,-9.81125
2.07,6.24092,-28.8542,3.72274,-9.91819
2.08,7.35778,-28.6789,4.05522,-10.0388
2.09,8.47185,-28.3711,4.36611,-10.1378
2.1,9.5257,-27.8995,4.62137,-10.1824
2.11,10.4622,-27.2457,4.78911,-10.1463
2.12,11.2306,-26.4074,4.84373,-10.0119
2.13,11.7927,-25.3991,4.7694,-9.77313
2.14,12.1265,-24.2499,4.56196,-9.43492
2.15,12.2281,-23.0002,4.2289,-9.01205
2.16,12.1109,-21.6954,3.78762,-8.52623
2.17,11.8016,-20.3811,3.26241,-8.00273
2.18,11.336,-19.0983,2.6811,-7.46703
2.19,10.754,-17.8809,2.07196,-6.94233
2.2,10.0959,-16.7542,1.46141,-6.44781
2.21,9.39919,-15.735,0.872517,-5.99797
2.22,8.69673,-14.8332,0.324386,-5.60255
2.23,8.01623,-14.0522,-0.167955,-5.267
2.24,7.37998,-13.3913,-0.593257,-4.99312
2.25,6.8052,-12.8466,-0.943615,-4.77981
2.26,6.30458,-12.412,-1.21401,-4.62372
2.27,5.88675,-12.0806,-1.40191,-4.51983
2.28,5.55677,-11.8446,-1.50701,-4.46193
2.29,5.3164,-11.6964,-1.53106,-4.44293
2.3,5.16432,-11.6283,-1.47788,-4.45515
2.31,5.09618,-11.633,-1.35343,-4.49052
2.32,5.10453,-11.7034,-1.16599,-4.54074
2.33,5.17875,-11.8325,-0.926355,-4.59748
2.34,5.30505,-12.0134,-0.647962,-4.65257
2.35,5.46653,-12.2393,-0.346936,-4.69824
2.36,5.64356,-12.5028,-0.0418515,-4.72746
2.37,5.8145,-12.7963,0.246817,-4.73431
2.38,5.95682,-13.1117,0.497671,-4.71442
2.39,6.04864,-13.4406,0.689785,-4.66535
2.4,6.07068,-13.7742,0.804453,-4.5869
2.41,6.00821,-14.1039,0.827082,-4.48126
2.42,5.85281,-14.4216,0.748932,-4.35285
2.43,5.60364,-14.7202,0.568372,-4.20796
2.44,5.26774,-14.9938,0.291365,-4.05411
2.45,4.85949,-15.2384,-0.0689583,-3.89924
2.46,4.39911,-15.4514,-0.493575,-3.75092
2.47,3.91065,-15.6319,-0.95946,-3.61566
2.48,3.41965,-15.7801,-1.44174,-3.49845
2.49,2.95101,-15.8968,-1.9158,-3.40251
2.5,2.52718,-15.9834,-2.35902,-3.32934
2.51,2.16691,-16.0409,-2.75209,-3.27895
2.52,1.88437,-16.0698,-3.07984,-3.25013
2.53,1.68883,-16.0702,-3.33164,-3.2409
2.54,1.58448,-16.0413,-3.50161,-3.24876
2.55,1.57044,-15.9816,-3.58851,-3.2711
2.56,1.64091,-15.8891,-3.59571,-3.30533
2.57,1.78534,-15.7616,-3.53091,-3.34914
2.58,1.98871,-15.597,-3.40591,-3.40049
2.59,2.23203,-15.3939,-3.23617,-3.45769
2.6,2.49306,-15.1519,-3.04014,-3.51937
2.61,2.74741,-14.8721,-2.83834,-3.58437
2.62,2.97003,-14.5574,-2.65208,-3.65172
2.63,3.13703,-14.2129,-2.502,-3.72052
2.64,3.22754,-13.8455,-2.40638,-3.78984
2.65,3.2256,-13.4636,-2.37965,-3.85877
2.66,3.1215,-13.0767,-2.43116,-3.92631
2.67,2.91252,-12.6943,-2.56452,-3.99147
2.68,2.60293,-12.3255,-2.7776,-4.05327
2.69,2.20312,-11.9778,-3.06317,-4.11082
2.7,1.72831,-11.6572,-3.40992,-4.16338
2.71,1.19683,-11.3674,-3.80392,-4.21035
2.72,0.628454,-11.1103,-4.22988,-4.25134
2.73,0.0429486,-10.8859,-4.67246,-4.28611
2.74,-0.541082,-10.6928,-5.11713,-4.31459
2.75,-1.10692,-10.5285,-5.55082,-4.33684
2.76,-1.64013,-10.3901,-5.96225,-4.35305
2.77,-2.12862,-10.2743,-6.34198,-4.36346
2.78,-2.56258,-10.1776,-6.68235,-4.36838
2.79,-2.93419,-10.0971,-6.97729,-4.3682
2.8,-3.23736,-10.0301,-7.22207,-4.3633
2.81,-3.46745,-9.9745,-7.41306,-4.35415
2.82,-3.62096,-9.92866,-7.54751,-4.34123
2.83,-3.69533,-9.8917,-7.62338,-4.32506
2.84,-3.68877,-9.86333,-7.63917,-4.30619
2.85,-3.60018,-9.84397,-7.59387,-4.28521
2.86,-3.42906,-9.83469,-7.48689,-4.26274
2.87,-3.17565,-9.83727,-7.31811,-4.23941
2.88,-2.84095,-9.85416,-7.08797,-4.21585
2.89,-2.42699,-9.88847,-6.7976,-4.19266
2.9,-1.93706,-9.94391,-6.44904,-4.17042
2.91,-1.37611,-10.0247,-6.04553,-4.14957
2.92,-0.751113,-10.1356,-5.59183,-4.13046
2.93,-0.0715385,-10.2814,-5.09454,-4.11324
2.94,0.650234,-10.4668,-4.56249,-4.09779
2.95,1.3986,-10.696,-4.00698,-4.08374
2.96,2.1546,-10.9723,-3.44191,-4.07038
2.97,2.8962,-11.2973,-2.88361,-4.05663
2.98,3.59892,-11.6706,-2.35033,-4.04112
2.99,4.23721,-12.0889,-1.86126,-4.02222
3,4.78621,-12.5461,-1.43508,-3.99818
3.01,5.22411,-13.0331,-1.08818,-3.96732
3.02,5.5346,-13.538,-0.832688,-3.92824
3.03,5.70907,-14.0475,-0.674722,-3.88006
3.04,5.74816,-14.5476,-0.613141,-3.82263
3.05,5.66216,-15.025,-0.639163,-3.75666
3.06,5.47035,-15.4688,-0.736924,-3.68386
3.07,5.19915,-15.8709,-0.884908,-3.60684
3.08,4.87965,-16.2268,-1.05796,-3.52915
3.09,4.54483,-16.5356,-1.22954,-3.45507
3.1,4.22705,-16.7992,-1.37384,-3.38954
3.11,3.95591,-17.0222,-1.46757,-3.33801
3.12,3.75676,-17.2104,-1.49132,-3.30624
3.13,3.64971,-17.3699,-1.43047,-3.30015
3.14,3.64901,-17.5068,-1.27579,-3.32561
3.15,3.76277,-17.626,-1.02387,-3.38805
3.16,3.99265,-17.7306,-0.677429,-3.49213
3.17,4.33371,-17.8219,-0.245478,-3.64119
3.18,4.77425,-17.8986,0.256598,-3.83658
3.19,5.29593,-17.9572,0.807295,-4.0771
3.2,5.87419,-17.9922,1.3797,-4.35833
3.21,6.47938,-17.9967,1.94287,-4.67232
3.22,7.07861,-17.9632,2.46397,-5.00759
3.23,7.63839,-17.885,2.91109,-5.34965
3.24,8.12788,-17.7574,3.25651,-5.68215
3.25,8.52217,-17.5789,3.47977,-5.98842
3.26,8.80508,-17.3519,3.57004,-6.25338
3.27,8.97089,-17.0833,3.5273,-6.46523
3.28,9.02453,-16.7838,3.36192,-6.6168
3.29,8.98032,-16.4673,3.09296,-6.70619
3.3,8.85969,-16.1497,2.7455,-6.73669
3.31,8.68821,-15.848,2.34767,-6.71612
3.32,8.49272,-15.5788,1.92783,-6.65582
3.33,8.29889,-15.3581,1.51243,-6.56944
3.34,8.12941,-15.2009,1.12453,-6.47189
3.35,8.00292,-15.1205,0.783076,-6.37841
3.36,7.93349,-15.1293,0.502718,-6.30394
3.37,7.93049,-15.2383,0.293975,-6.26263
3.38,7.9987,-15.4575,0.163617,-6.26749
3.39,8.13852,-15.7959,0.115086,-6.33017
3.4,8.34613,-16.2614,0.14886,-6.46072
3.41,8.61352,-16.8604,0.262707,-6.66722
3.42,8.92845,-17.5977,0.451806,-6.95538
3.43,9.27427,-18.4748,0.708715,-7.32793
3.44,9.62974,-19.4897,1.02322,-7.7839
3.45,9.96898,-20.6351,1.38215,-8.31772
3.46,10.2616,-21.8967,1.76918,-8.91831
3.47,10.4735,-23.2517,2.16485,-9.56836
3.48,10.5685,-24.6679,2.54697,-10.244
3.49,10.5108,-26.1028,2.89152,-10.9152
3.5,10.2684,-27.5053,3.17424,-11.5474
3.51,9.81798,-28.8188,3.37303,-12.1043
3.52,9.14879,-29.9858,3.4706,-12.5523
3.53,8.26631,-30.9555,3.45727,-12.8648
3.54,7.19362,-31.6902,3.33285,-13.0275
3.55,5.96998,-32.1715,3.10731,-13.0407
3.56,4.64676,-32.4034,2.7996,-12.921
3.57,3.28146,-32.4116,2.43499,-12.6988
3.58,1.93125,-32.2396,2.04144,-12.4152
3.59,0.647414,-31.9428,1.6458,-12.1163
3.6,-0.528447,-31.5806,1.27057,-11.8481
3.61,-1.56609,-31.2107,0.931702,-11.6523
3.62,-2.44661,-30.8828,0.637444,-11.5623
3.63,-3.16136,-30.6355,0.388235,-11.6008
3.64,-3.71022,-30.4926,0.177295,-11.778
3.65,-4.1001,-30.4624,-0.00817941,-12.0901
3.66,-4.34344,-30.5361,-0.185355,-12.5188
3.67,-4.45726,-30.6889,-0.37366,-13.031
3.68,-4.46221,-30.8809,-0.592293,-13.5803
3.69,-4.38179,-31.0613,-0.857486,-14.1103
3.7,-4.2412,-31.1741,-1.17985,-14.5592
3.71,-4.06594,-31.1653,-1.56235,-14.8678
3.72,-3.88006,-30.9909,-1.99935,-14.9867
3.73,-3.70436,-30.6236,-2.47728,-14.8836
3.74,-3.55492,-30.0572,-2.97677,-14.5479
3.75,-3.44235,-29.3061,-3.47574,-13.9906
3.76,-3.37185,-28.4023,-3.95279,-13.2419
3.77,-3.3441,-27.3889,-4.39,-12.3447
3.78,-3.35652,-26.3141,-4.77462,-11.3483
3.79,-3.40481,-25.2248,-5.09969,-10.3024
3.8,-3.4842,-24.1627,-5.36362,-9.25227
3.81,-3.59039,-23.1621,-5.56927,-8.23625
3.82,-3.72016,-22.2492,-5.72269,-7.28481
3.83,-3.87166,-21.4423,-5.83199,-6.42066
3.84,-4.04439,-20.7531,-5.90632,-5.65958
3.85,-4.23915,-20.1878,-5.95505,-5.01154
3.86,-4.45786,-19.7479,-5.98726,-4.48181
3.87,-4.70329,-19.4316,-6.01127,-4.07196
3.88,-4.9789,-19.2343,-6.0344,-3.78055
3.89,-5.28855,-19.1488,-6.06275,-3.60367
3.9,-5.63624,-19.1657,-6.10106,-3.53519
3.91,-6.02582,-19.2733,-6.1526,-3.56681
3.92,-6.46063,-19.4571,-6.21905,-3.68802
3.93,-6.94308,-19.7002,-6.30044,-3.8859
3.94,-7.47413,-19.9824,-6.39507,-4.14493
3.95,-8.05276,-20.2808,-6.49953,-4.44689
3.96,-8.67542,-20.5697,-6.6088,-4.77102
3.97,-9.33557,-20.8216,-6.7165,-5.09448
3.98,-10.0234,-21.0088,-6.81532,-5.39331
3.99,-10.7258,-21.1051,-6.89765,-5.64394
4,-11.427,-21.0888,-6.95634,-5.82513
4.01,-12.1096,-20.9451,-6.98567,-5.92025
4.02,-12.7559,-20.6687,-6.98213,-5.91946
4.03,-13.3497,-20.266,-6.94515,-5.82135
4.04,-13.8778,-19.7546,-6.8774,-5.63367
4.05,-14.3317,-19.1628,-6.78466,-5.37285
4.06,-14.7076,-18.5272,-6.67534,-5.06238
4.07,-15.0067,-17.8884,-6.55954,-4.73023
4.08,-15.234,-17.2879,-6.44803,-4.40579
4.09,-15.3969,-16.7641,-6.35119,-4.11688
4.1,-15.5034,-16.3489,-6.27802,-3.88712
4.11,-15.5607,-16.066,-6.23547,-3.73383
4.12,-15.574,-15.929,-6.22781,-3.6668
4.13,-15.5453,-15.9409,-6.25635,-3.68749
4.14,-15.4737,-16.0938,-6.3193,-3.78902
4.15,-15.355,-16.3698,-6.41181,-3.95669
4.16,-15.1834,-16.7417,-6.52629,-4.16913
4.17,-14.9522,-17.1756,-6.65291,-4.40011
4.18,-14.6554,-17.6328,-6.7805,-4.62095
4.19,-14.2897,-18.0739,-6.89753,-4.80339
4.2,-13.8552,-18.4622,-6.99337,-4.9226
4.21,-13.3564,-18.767,-7.0594,-4.95986
4.22,-12.8024,-18.9669,-7.08995,-4.90448
4.23,-12.2059,-19.0513,-7.08282,-4.75464
4.24,-11.582,-19.0201,-7.03935,-4.51705
4.25,-10.9468,-18.8833,-6.96394,-4.20553
4.26,-10.3158,-18.6583,-6.86336,-3.83909
4.27,-9.7029,-18.3677,-6.74581,-3.43961
4.28,-9.11948,-18.0365,-6.62002,-3.02988
4.29,-8.57413,-17.6899,-6.49444,-2.63197
4.3,-8.0727,-17.3523,-6.37665,-2.26614
4.31,-7.61858,-17.0454,-6.27296,-1.95032
4.32,-7.21308,-16.7886,-6.18822,-1.69988
4.33,-6.85598,-16.5983,-6.12567,-1.52778
4.34,-6.54591,-16.4886,-6.08699,-1.44482
4.35,-6.28077,-16.4711,-6.0723,-1.45991
4.36,-6.05807,-16.5555,-6.08027,-1.58031
4.37,-5.87519,-16.7496,-6.10813,-1.81187
4.38,-5.72961,-17.0597,-6.15175,-2.15893
4.39,-5.61905,-17.4901,-6.20568,-2.62426
4.4,-5.54164,-18.0434,-6.26322,-3.20861
4.41,-5.49602,-18.7192,-6.31648,-3.91015
4.42,-5.4814,-19.5142,-6.35654,-4.72361
4.43,-5.4976,-20.4202,-6.37369,-5.63919
4.44,-5.54503,-21.4238,-6.35782,-6.64136
4.45,-5.62457,-22.5045,-6.29905,-7.7077
4.46,-5.73728,-23.6343,-6.18856,-8.80795
4.47,-5.884,-24.7771,-6.01969,-9.90391
4.48,-6.0647,-25.8901,-5.78918,-10.9505
4.49,-6.27774,-26.9262,-5.49832,-11.8984
4.5,-6.51902,-27.8385,-5.15376,-12.699
4.51,-6.78134,-28.587,-4.76758,-13.3103
4.52,-7.05401,-29.1446,-4.35626,-13.7039
4.53,-7.32295,-29.5034,-3.93867,-13.8705
4.54,-7.5713,-29.6771,-3.53328,-13.8229
4.55,-7.7804,-29.7002,-3.15519,-13.5952
4.56,-7.93085,-29.6232,-2.81385,-13.2379
4.57,-8.00344,-29.505,-2.51186,-12.8113
4.58,-7.97981,-29.4053,-2.2451,-12.3772
4.59,-7.84282,-29.3763,-2.00394,-11.9918
4.6,-7.57679,-29.458,-1.7752,-11.7009
4.61,-7.16789,-29.6742,-1.54436,-11.5364
4.62,-6.60477,-30.031,-1.29776,-11.515
4.63,-5.87977,-30.5166,-1.02457,-11.6381
4.64,-4.99053,-31.1014,-0.718461,-11.8919
4.65,-3.94208,-31.7403,-0.378881,-12.2492
4.66,-2.74891,-32.3752,-0.0117626,-12.671
4.67,-1.43667,-32.9393,0.37045,-13.1094
4.68,-0.0425808,-33.364,0.749711,-13.5122
4.69,1.38589,-33.5858,1.10429,-13.8285
4.7,2.79459,-33.5553,1.41158,-14.0144
4.71,4.12804,-33.2433,1.65131,-14.0392
4.72,5.33585,-32.6458,1.80862,-13.8891
4.73,6.37858,-31.7834,1.87613,-13.5685
4.74,7.23172,-30.6977,1.85478,-13.0984
4.75,7.88711,-29.4446,1.75316,-12.5118
4.76,8.35172,-28.0863,1.58589,-11.8487
4.77,8.64454,-26.6838,1.3714,-11.1502
4.78,8.7926,-25.2923,1.12986,-10.4548
4.79,8.8271,-23.9574,0.881344,-9.79517
4.8,8.78011,-22.7145,0.644719,-9.19693
4.81,8.6823,-21.5891,0.436891,-8.67833
4.82,8.56142,-20.5978,0.27253,-8.25088
4.83,8.44154,-19.7502,0.163988,-7.92014
4.84,8.34268,-19.0505,0.121322,-7.68666
4.85,8.28074,-18.4983,0.152288,-7.54687
4.86,8.26738,-18.0903,0.262246,-7.49371
4.87,8.30998,-17.8204,0.453914,-7.51714
4.88,8.41141,-17.6804,0.726966,-7.60447
4.89,8.56971,-17.6601,1.07748,-7.74052
4.9,8.77773,-17.747,1.49727,-7.90789
4.91,9.02286,-17.9262,1.97325,-8.08717
4.92,9.28697,-18.1805,2.48694,-8.25748
4.93,9.5468,-18.4899,3.01435,-8.39729
4.94,9.77514,-18.8323,3.52655,-8.48564
4.95,9.9428,-19.1841,3.99115,-8.50388
4.96,10.0216,-19.5215,4.37478,-8.43754
4.97,9.9877,-19.8223,4.6465,-8.27834
4.98,9.82567,-20.068,4.78171,-8.02566
4.99,9.53105,-20.2452,4.76569,-7.68715
5,9.1121,-20.3478,4.59619,-7.27816
5.01,8.58939,-20.3763,4.28412,-6.81992
